0.3422, 0.03, 0, 2.46365, -2.46365
0.3422, 0.031, 0, 2.53146, -2.53146
0.3422, 0.032, 0, 2.59136, -2.59136
0.3422, 0.033, 0, 2.64333, -2.64333
0.3422, 0.034, 0, 2.68738, -2.68738
0.3422, 0.035, 0, 2.72352, -2.72352
0.3422, 0.036, 0, 2.75173, -2.75173
0.3422, 0.037, 0, 2.77203, -2.77203
0.3422, 0.038, 0, 2.7844, -2.7844
0.3422, 0.039, 0, 2.78885, -2.78885
0.3422, 0.04, 0, 2.78539, -2.78539
0.3422, 0.041, 0, 2.77401, -2.77401
0.3422, 0.042, 5, 2.7547, 2.2453
0.3422, 0.043, 5, 2.72748, 2.27252
0.3422, 0.044, 5, 2.69233, 2.30767
0.3422, 0.045, 5, 2.64927, 2.35073
0.3422, 0.046, 5, 2.59829, 2.40171
0.3422, 0.047, 5, 2.53938, 2.46062
0.3422, 0.048, 5, 2.47256, 2.52744
0.3422, 0.049, 5, 2.39782, 2.60218
0.3422, 0.05, 5, 2.31515, 2.68485
0.3422, 0.051, 5, 2.22457, 2.77543
0.3422, 0.052, 5, 2.12607, 2.87393
0.3422, 0.053, 5, 2.01965, 2.98035
0.3422, 0.054, 5, 1.90531, 3.09469
0.3422, 0.055, 5, 1.78305, 3.21695
0.3422, 0.056, 5, 1.65286, 3.34714
0.3422, 0.057, 5, 1.51476, 3.48524
0.3422, 0.058, 5, 1.36874, 3.63126
0.3422, 0.059, 5, 1.2148, 3.7852
0.3423, 0.03, 0, 2.49145, -2.49145
0.3423, 0.031, 0, 2.56166, -2.56166
0.3423, 0.032, 0, 2.62367, -2.62367
0.3423, 0.033, 0, 2.67748, -2.67748
0.3423, 0.034, 0, 2.72309, -2.72309
0.3423, 0.035, 0, 2.76051, -2.76051
0.3423, 0.036, 0, 2.78972, -2.78972
0.3423, 0.037, 0, 2.81073, -2.81073
0.3423, 0.038, 0, 2.82354, -2.82354
0.3423, 0.039, 0, 2.82815, -2.82815
0.3423, 0.04, 0, 2.82457, -2.82457
0.3423, 0.041, 0, 2.81278, -2.81278
0.3423, 0.042, 5, 2.79279, 2.20721
0.3423, 0.043, 5, 2.76461, 2.23539
0.3423, 0.044, 5, 2.72822, 2.27178
0.3423, 0.045, 5, 2.68363, 2.31637
0.3423, 0.046, 5, 2.63085, 2.36915
0.3423, 0.047, 5, 2.56986, 2.43014
0.3423, 0.048, 5, 2.50068, 2.49932
0.3423, 0.049, 5, 2.42329, 2.57671
0.3423, 0.05, 5, 2.3377, 2.6623
0.3423, 0.051, 5, 2.24392, 2.75608
0.3423, 0.052, 5, 2.14193, 2.85807
0.3423, 0.053, 5, 2.03175, 2.96825
0.3423, 0.054, 5, 1.91337, 3.08663
0.3423, 0.055, 5, 1.78678, 3.21322
0.3423, 0.056, 5, 1.652, 3.348
0.3423, 0.057, 5, 1.50901, 3.49099
0.3423, 0.058, 5, 1.35783, 3.64217
0.3423, 0.059, 5, 1.19845, 3.80155
0.3424, 0.03, 0, 2.51938, -2.51938
0.3424, 0.031, 0, 2.59201, -2.59201
0.3424, 0.032, 0, 2.65615, -2.65615
0.3424, 0.033, 0, 2.71181, -2.71181
0.3424, 0.034, 0, 2.75899, -2.75899
0.3424, 0.035, 0, 2.79768, -2.79768
0.3424, 0.036, 0, 2.8279, -2.8279
0.3424, 0.037, 0, 2.84963, -2.84963
0.3424, 0.038, 0, 2.86288, -2.86288
0.3424, 0.039, 0, 2.86765, -2.86765
0.3424, 0.04, 0, 2.86394, -2.86394
0.3424, 0.041, 0, 2.85175, -2.85175
0.3424, 0.042, 5, 2.83108, 2.16892
0.3424, 0.043, 5, 2.80192, 2.19808
0.3424, 0.044, 5, 2.76429, 2.23571
0.3424, 0.045, 5, 2.71817, 2.28183
0.3424, 0.046, 5, 2.66357, 2.33643
0.3424, 0.047, 5, 2.60049, 2.39951
0.3424, 0.048, 5, 2.52892, 2.47108
0.3424, 0.049, 5, 2.44888, 2.55112
0.3424, 0.05, 5, 2.36035, 2.63965
0.3424, 0.051, 5, 2.26335, 2.73665
0.3424, 0.052, 5, 2.15786, 2.84214
0.3424, 0.053, 5, 2.04389, 2.95611
0.3424, 0.054, 5, 1.92143, 3.07857
0.3424, 0.055, 5, 1.7905, 3.2095
0.3424, 0.056, 5, 1.65109, 3.34891
0.3424, 0.057, 5, 1.50319, 3.49681
0.3424, 0.058, 5, 1.34681, 3.65319
0.3424, 0.059, 5, 1.18195, 3.81805
0.3425, 0.03, 0, 2.54744, -2.54744
0.3425, 0.031, 0, 2.62249, -2.62249
0.3425, 0.032, 0, 2.68878, -2.68878
0.3425, 0.033, 0, 2.7463, -2.7463
0.3425, 0.034, 0, 2.79506, -2.79506
