0.158594, 0, 2.38108, 0.355974, 2.0251
0.158594, 0.1, 5.94466, 0.266197, 5.67846
0.158594, 0.2, 0.270313, 0.195592, 0.0747206
0.158594, 0.3, 0.153905, 0.144159, 0.00974583
0.158594, 0.4, 0.112143, 0.111898, 0.000245199
0.158594, 0.5, 0.0987021, 0.0988091, -0.000107018
0.158594, 0.6, 0.102677, 0.104892, -0.00221534
0.158594, 0.7, 0.126231, 0.130148, -0.00391725
0.158594, 0.8, 0.184535, 0.174575, 0.00995963
0.158594, 0.9, 0.276649, 0.238175, 0.0384739
0.158594, 1, 0, 0.320947, -0.320947
0.158602, 0, 2.38112, 0.355969, 2.02515
0.158602, 0.1, 5.94476, 0.266193, 5.67857
0.158602, 0.2, 0.270309, 0.195589, 0.0747201
0.158602, 0.3, 0.153902, 0.144157, 0.00974573
0.158602, 0.4, 0.112141, 0.111896, 0.000245196
0.158602, 0.5, 0.0987006, 0.0988076, -0.000107015
0.158602, 0.6, 0.102676, 0.104891, -0.00221529
0.158602, 0.7, 0.126229, 0.130146, -0.00391697
0.158602, 0.8, 0.184534, 0.174573, 0.00996087
0.158602, 0.9, 0.276653, 0.238172, 0.038481
0.158602, 1, 0, 0.320943, -0.320943
0.158609, 0, 2.38117, 0.355964, 2.02521
0.158609, 0.1, 5.94486, 0.266189, 5.67867
0.158609, 0.2, 0.270306, 0.195586, 0.0747197
0.158609, 0.3, 0.1539, 0.144154, 0.00974563
0.158609, 0.4, 0.11214, 0.111894, 0.000245195
0.158609, 0.5, 0.098699, 0.098806, -0.000107012
0.158609, 0.6, 0.102674, 0.104889, -0.00221523
0.158609, 0.7, 0.126228, 0.130144, -0.00391669
0.158609, 0.8, 0.184533, 0.174571, 0.00996211
0.158609, 0.9, 0.276657, 0.238169, 0.038488
0.158609, 1, 0, 0.320939, -0.320939
0.158617, 0, 2.38122, 0.355959, 2.02526
0.158617, 0.1, 5.94497, 0.266185, 5.67878
0.158617, 0.2, 0.270302, 0.195583, 0.0747192
0.158617, 0.3, 0.153898, 0.144152, 0.00974553
0.158617, 0.4, 0.112138, 0.111893, 0.000245192
0.158617, 0.5, 0.0986975, 0.0988045, -0.00010701
0.158617, 0.6, 0.102673, 0.104888, -0.00221518
0.158617, 0.7, 0.126226, 0.130143, -0.00391641
0.158617, 0.8, 0.184532, 0.174569, 0.00996335
0.158617, 0.9, 0.276662, 0.238166, 0.0384951
0.158617, 1, 0, 0.320936, -0.320936
0.158625, 0, 2.38126, 0.355954, 2.02531
0.158625, 0.1, 5.94507, 0.266181, 5.67889
0.158625, 0.2, 0.270299, 0.19558, 0.0747187
0.158625, 0.3, 0.153895, 0.14415, 0.00974543
0.158625, 0.4, 0.112136, 0.111891, 0.000245189
0.158625, 0.5, 0.0986959, 0.098803, -0.000107009
0.158625, 0.6, 0.102671, 0.104886, -0.00221512
0.158625, 0.7, 0.126225, 0.130141, -0.00391613
0.158625, 0.8, 0.184531, 0.174567, 0.00996459
0.158625, 0.9, 0.276666, 0.238164, 0.0385022
0.158625, 1, 0, 0.320932, -0.320932
0.158633, 0, 2.38131, 0.355949, 2.02536
0.158633, 0.1, 5.94517, 0.266178, 5.67899
0.158633, 0.2, 0.270295, 0.195577, 0.0747183
0.158633, 0.3, 0.153893, 0.144148, 0.00974535
0.158633, 0.4, 0.112134, 0.111889, 0.000245197
0.158633, 0.5, 0.0986944, 0.0988014, -0.000106997
0.158633, 0.6, 0.10267, 0.104885, -0.00221506
0.158633, 0.7, 0.126223, 0.130139, -0.00391584
0.158633, 0.8, 0.18453, 0.174565, 0.00996583
0.158633, 0.9, 0.27667, 0.238161, 0.0385093
0.158633, 1, 0, 0.320928, -0.320928
0.158641, 0, 2.38136, 0.355944, 2.02541
0.158641, 0.1, 5.94528, 0.266174, 5.6791
0.158641, 0.2, 0.270292, 0.195574, 0.0747178
0.158641, 0.3, 0.153891, 0.144145, 0.00974525
0.158641, 0.4, 0.112132, 0.111887, 0.000245194
0.158641, 0.5, 0.0986929, 0.0987999, -0.000106995
0.158641, 0.6, 0.102668, 0.104883, -0.002215
0.158641, 0.7, 0.126222, 0.130137, -0.00391556
0.158641, 0.8, 0.184529, 0.174562, 0.00996707
0.158641, 0.9, 0.276674, 0.238158, 0.0385164
0.158641, 1, 0, 0.320924, -0.320924
0.158648, 0, 2.3814, 0.355939, 2.02546
0.158648, 0.1, 5.94538, 0.26617, 5.67921
0.158648, 0.2, 0.270288, 0.195571, 0.0747173
0.158648, 0.3, 0.153888, 0.144143, 0.00974514
0.158648, 0.4, 0.112131, 0.111885, 0.000245181
0.158648, 0.5, 0.0986913, 0.0987983, -0.000107002
0.158648, 0.6, 0.102667, 0.104882, -0.00221496
0.158648, 0.7, 0.12622, 0.130136, -0.00391529
0.158648, 0.8, 0.184529, 0.17456, 0.00996831
0.158648, 0.9, 0.276679, 0.238155, 0.0385235
0.158648, 1, 0, 0.320921, -0.320921
0.158656, 0, 2.38145, 0.355934, 2.02552
0.158656, 0.1, 5.94548, 0.266166, 5.67931
0.158656, 0.2, 0.270285, 0.195568, 0.0747168
0.158656, 0.3, 0.153886, 0.144141, 0.00974505
0.158656, 0.4, 0.112129, 0.111884, 0.000245188
0.158656, 0.5, 0.0986898, 0.0987968, -0.000106991
0.158656, 0.6, 0.102665, 0.10488, -0.00221489
0.158656, 0.7, 0.126219, 0.130134, -0.003915
0.158656, 0.8, 0.184528, 0.174558, 0.00996955
0.158656, 0.9, 0.276683, 0.238152, 0.0385306
0.158656, 1, 0, 0.320917, -0.320917
