0.3422, 0.03, 0
0.3422, 0.031, 0
0.3422, 0.032, 0
0.3422, 0.033, 0
0.3422, 0.034, 0
0.3422, 0.035, 0
0.3422, 0.036, 0
0.3422, 0.037, 0
0.3422, 0.038, 0
0.3422, 0.039, 0
0.3422, 0.04, 0
0.3422, 0.041, 0
0.3422, 0.042, 5
0.3422, 0.043, 5
0.3422, 0.044, 5
0.3422, 0.045, 5
0.3422, 0.046, 5
0.3422, 0.047, 5
0.3422, 0.048, 5
0.3422, 0.049, 5
0.3422, 0.05, 5
0.3422, 0.051, 5
0.3422, 0.052, 5
0.3422, 0.053, 5
0.3422, 0.054, 5
0.3422, 0.055, 5
0.3422, 0.056, 5
0.3422, 0.057, 5
0.3422, 0.058, 5
0.3422, 0.059, 5
0.3423, 0.03, 0
0.3423, 0.031, 0
0.3423, 0.032, 0
0.3423, 0.033, 0
0.3423, 0.034, 0
0.3423, 0.035, 0
0.3423, 0.036, 0
0.3423, 0.037, 0
0.3423, 0.038, 0
0.3423, 0.039, 0
0.3423, 0.04, 0
0.3423, 0.041, 0
0.3423, 0.042, 5
0.3423, 0.043, 5
0.3423, 0.044, 5
0.3423, 0.045, 5
0.3423, 0.046, 5
0.3423, 0.047, 5
0.3423, 0.048, 5
0.3423, 0.049, 5
0.3423, 0.05, 5
0.3423, 0.051, 5
0.3423, 0.052, 5
0.3423, 0.053, 5
0.3423, 0.054, 5
0.3423, 0.055, 5
0.3423, 0.056, 5
0.3423, 0.057, 5
0.3423, 0.058, 5
0.3423, 0.059, 5
0.3424, 0.03, 0
0.3424, 0.031, 0
0.3424, 0.032, 0
0.3424, 0.033, 0
0.3424, 0.034, 0
0.3424, 0.035, 0
0.3424, 0.036, 0
0.3424, 0.037, 0
0.3424, 0.038, 0
0.3424, 0.039, 0
0.3424, 0.04, 0
0.3424, 0.041, 0
0.3424, 0.042, 5
0.3424, 0.043, 5
0.3424, 0.044, 5
0.3424, 0.045, 5
0.3424, 0.046, 5
0.3424, 0.047, 5
0.3424, 0.048, 5
0.3424, 0.049, 5
0.3424, 0.05, 5
0.3424, 0.051, 5
0.3424, 0.052, 5
0.3424, 0.053, 5
0.3424, 0.054, 5
0.3424, 0.055, 5
0.3424, 0.056, 5
0.3424, 0.057, 5
0.3424, 0.058, 5
0.3424, 0.059, 5
0.3425, 0.03, 0
0.3425, 0.031, 0
0.3425, 0.032, 0
0.3425, 0.033, 0
0.3425, 0.034, 0
0.3425, 0.035, 0
0.3425, 0.036, 0
0.3425, 0.037, 0
0.3425, 0.038, 0
0.3425, 0.039, 0
0.3425, 0.04, 0
0.3425, 0.041, 0
0.3425, 0.042, 5
0.3425, 0.043, 5
0.3425, 0.044, 5
0.3425, 0.045, 5
0.3425, 0.046, 5
0.3425, 0.047, 5
0.3425, 0.048, 5
0.3425, 0.049, 5
0.3425, 0.05, 5
0.3425, 0.051, 5
0.3425, 0.052, 5
0.3425, 0.053, 5
0.3425, 0.054, 5
0.3425, 0.055, 5
0.3425, 0.056, 5
0.3425, 0.057, 5
0.3425, 0.058, 5
0.3425, 0.059, 5
0.3426, 0.03, 0
0.3426, 0.031, 0
0.3426, 0.032, 0
0.3426, 0.033, 0
0.3426, 0.034, 0
0.3426, 0.035, 0
0.3426, 0.036, 0
0.3426, 0.037, 0
0.3426, 0.038, 0
0.3426, 0.039, 0
0.3426, 0.04, 0
0.3426, 0.041, 5
0.3426, 0.042, 5
0.3426, 0.043, 5
0.3426, 0.044, 5
0.3426, 0.045, 5
0.3426, 0.046, 5
0.3426, 0.047, 5
0.3426, 0.048, 5
0.3426, 0.049, 5
0.3426, 0.05, 5
0.3426, 0.051, 5
0.3426, 0.052, 5
0.3426, 0.053, 5
0.3426, 0.054, 5
0.3426, 0.055, 5
0.3426, 0.056, 5
0.3426, 0.057, 5
0.3426, 0.058, 5
0.3426, 0.059, 5
0.3427, 0.03, 0
0.3427, 0.031, 0
0.3427, 0.032, 0
0.3427, 0.033, 0
0.3427, 0.034, 0
0.3427, 0.035, 0
0.3427, 0.036, 0
0.3427, 0.037, 0
0.3427, 0.038, 0
0.3427, 0.039, 0
0.3427, 0.04, 0
0.3427, 0.041, 5
0.3427, 0.042, 5
0.3427, 0.043, 5
0.3427, 0.044, 5
0.3427, 0.045, 5
0.3427, 0.046, 5
0.3427, 0.047, 5
0.3427, 0.048, 5
0.3427, 0.049, 5
0.3427, 0.05, 5
0.3427, 0.051, 5
0.3427, 0.052, 5
0.3427, 0.053, 5
0.3427, 0.054, 5
0.3427, 0.055, 5
0.3427, 0.056, 5
0.3427, 0.057, 5
0.3427, 0.058, 5
0.3427, 0.059, 5
0.3428, 0.03, 0
0.3428, 0.031, 0
0.3428, 0.032, 0
0.3428, 0.033, 0
0.3428, 0.034, 0
0.3428, 0.035, 0
0.3428, 0.036, 0
0.3428, 0.037, 0
0.3428, 0.038, 0
0.3428, 0.039, 0
0.3428, 0.04, 0
0.3428, 0.041, 5
0.3428, 0.042, 5
0.3428, 0.043, 5
0.3428, 0.044, 5
0.3428, 0.045, 5
0.3428, 0.046, 5
0.3428, 0.047, 5
0.3428, 0.048, 5
0.3428, 0.049, 5
0.3428, 0.05, 5
0.3428, 0.051, 5
0.3428, 0.052, 5
0.3428, 0.053, 5
0.3428, 0.054, 5
0.3428, 0.055, 5
0.3428, 0.056, 5
0.3428, 0.057, 5
0.3428, 0.058, 5
0.3428, 0.059, 5
0.3429, 0.03, 0
0.3429, 0.031, 0
0.3429, 0.032, 0
0.3429, 0.033, 0
0.3429, 0.034, 0
0.3429, 0.035, 0
0.3429, 0.036, 0
0.3429, 0.037, 0
0.3429, 0.038, 0
0.3429, 0.039, 0
0.3429, 0.04, 0
0.3429, 0.041, 5
0.3429, 0.042, 5
0.3429, 0.043, 5
0.3429, 0.044, 5
0.3429, 0.045, 5
0.3429, 0.046, 5
0.3429, 0.047, 5
0.3429, 0.048, 5
0.3429, 0.049, 5
0.3429, 0.05, 5
0.3429, 0.051, 5
0.3429, 0.052, 5
0.3429, 0.053, 5
0.3429, 0.054, 5
0.3429, 0.055, 5
0.3429, 0.056, 5
0.3429, 0.057, 5
0.3429, 0.058, 5
0.3429, 0.059, 5
0.343, 0.03, 0
0.343, 0.031, 0
0.343, 0.032, 0
0.343, 0.033, 0
0.343, 0.034, 0
0.343, 0.035, 0
0.343, 0.036, 0
0.343, 0.037, 0
0.343, 0.038, 0
0.343, 0.039, 0
0.343, 0.04, 0
0.343, 0.041, 5
0.343, 0.042, 5
0.343, 0.043, 5
0.343, 0.044, 5
0.343, 0.045, 5
0.343, 0.046, 5
0.343, 0.047, 5
0.343, 0.048, 5
0.343, 0.049, 5
0.343, 0.05, 5
0.343, 0.051, 5
0.343, 0.052, 5
0.343, 0.053, 5
0.343, 0.054, 5
0.343, 0.055, 5
0.343, 0.056, 5
0.343, 0.057, 5
0.343, 0.058, 5
0.343, 0.059, 5
0.3431, 0.03, 0
0.3431, 0.031, 0
0.3431, 0.032, 0
0.3431, 0.033, 0
0.3431, 0.034, 0
0.3431, 0.035, 0
0.3431, 0.036, 0
0.3431, 0.037, 0
0.3431, 0.038, 0
0.3431, 0.039, 0
0.3431, 0.04, 5
0.3431, 0.041, 5
0.3431, 0.042, 5
0.3431, 0.043, 5
0.3431, 0.044, 5
0.3431, 0.045, 5
0.3431, 0.046, 5
0.3431, 0.047, 5
0.3431, 0.048, 5
0.3431, 0.049, 5
0.3431, 0.05, 5
0.3431, 0.051, 5
0.3431, 0.052, 5
0.3431, 0.053, 5
0.3431, 0.054, 5
0.3431, 0.055, 5
0.3431, 0.056, 5
0.3431, 0.057, 5
0.3431, 0.058, 5
0.3431, 0.059, 5
0.3432, 0.03, 0
0.3432, 0.031, 0
0.3432, 0.032, 0
0.3432, 0.033, 0
0.3432, 0.034, 0
0.3432, 0.035, 0
0.3432, 0.036, 0
0.3432, 0.037, 0
0.3432, 0.038, 0
0.3432, 0.039, 0
0.3432, 0.04, 5
0.3432, 0.041, 5
0.3432, 0.042, 5
0.3432, 0.043, 5
0.3432, 0.044, 5
0.3432, 0.045, 5
0.3432, 0.046, 5
0.3432, 0.047, 5
0.3432, 0.048, 5
0.3432, 0.049, 5
0.3432, 0.05, 5
0.3432, 0.051, 5
0.3432, 0.052, 5
0.3432, 0.053, 5
0.3432, 0.054, 5
0.3432, 0.055, 5
0.3432, 0.056, 5
0.3432, 0.057, 5
0.3432, 0.058, 5
0.3432, 0.059, 5
0.3433, 0.03, 0
0.3433, 0.031, 0
0.3433, 0.032, 0
0.3433, 0.033, 0
0.3433, 0.034, 0
0.3433, 0.035, 0
0.3433, 0.036, 0
0.3433, 0.037, 0
0.3433, 0.038, 0
0.3433, 0.039, 0
0.3433, 0.04, 5
0.3433, 0.041, 5
0.3433, 0.042, 5
0.3433, 0.043, 5
0.3433, 0.044, 5
0.3433, 0.045, 5
0.3433, 0.046, 5
0.3433, 0.047, 5
0.3433, 0.048, 5
0.3433, 0.049, 5
0.3433, 0.05, 5
0.3433, 0.051, 5
0.3433, 0.052, 5
0.3433, 0.053, 5
0.3433, 0.054, 5
0.3433, 0.055, 5
0.3433, 0.056, 5
0.3433, 0.057, 5
0.3433, 0.058, 5
0.3433, 0.059, 5
0.3434, 0.03, 0
0.3434, 0.031, 0
0.3434, 0.032, 0
0.3434, 0.033, 0
0.3434, 0.034, 0
0.3434, 0.035, 0
0.3434, 0.036, 0
0.3434, 0.037, 0
0.3434, 0.038, 0
0.3434, 0.039, 0
0.3434, 0.04, 5
0.3434, 0.041, 5
0.3434, 0.042, 5
0.3434, 0.043, 5
0.3434, 0.044, 5
0.3434, 0.045, 5
0.3434, 0.046, 5
0.3434, 0.047, 5
0.3434, 0.048, 5
0.3434, 0.049, 5
0.3434, 0.05, 5
0.3434, 0.051, 5
0.3434, 0.052, 5
0.3434, 0.053, 5
0.3434, 0.054, 5
0.3434, 0.055, 5
0.3434, 0.056, 5
0.3434, 0.057, 5
0.3434, 0.058, 5
0.3434, 0.059, 5
0.3435, 0.03, 0
0.3435, 0.031, 0
0.3435, 0.032, 0
0.3435, 0.033, 0
0.3435, 0.034, 0
0.3435, 0.035, 0
0.3435, 0.036, 0
0.3435, 0.037, 0
0.3435, 0.038, 0
0.3435, 0.039, 5
0.3435, 0.04, 5
0.3435, 0.041, 5
0.3435, 0.042, 5
0.3435, 0.043, 5
0.3435, 0.044, 5
0.3435, 0.045, 5
0.3435, 0.046, 5
0.3435, 0.047, 5
0.3435, 0.048, 5
0.3435, 0.049, 5
0.3435, 0.05, 5
0.3435, 0.051, 5
0.3435, 0.052, 5
0.3435, 0.053, 5
0.3435, 0.054, 5
0.3435, 0.055, 5
0.3435, 0.056, 5
0.3435, 0.057, 5
0.3435, 0.058, 5
0.3435, 0.059, 5
0.3436, 0.03, 0
0.3436, 0.031, 0
0.3436, 0.032, 0
0.3436, 0.033, 0
0.3436, 0.034, 0
0.3436, 0.035, 0
0.3436, 0.036, 0
0.3436, 0.037, 0
0.3436, 0.038, 0
0.3436, 0.039, 5
0.3436, 0.04, 5
0.3436, 0.041, 5
0.3436, 0.042, 5
0.3436, 0.043, 5
0.3436, 0.044, 5
0.3436, 0.045, 5
0.3436, 0.046, 5
0.3436, 0.047, 5
0.3436, 0.048, 5
0.3436, 0.049, 5
0.3436, 0.05, 5
0.3436, 0.051, 5
0.3436, 0.052, 5
0.3436, 0.053, 5
0.3436, 0.054, 5
0.3436, 0.055, 5
0.3436, 0.056, 5
0.3436, 0.057, 5
0.3436, 0.058, 5
0.3436, 0.059, 5
0.3437, 0.03, 0
0.3437, 0.031, 0
0.3437, 0.032, 0
0.3437, 0.033, 0
0.3437, 0.034, 0
0.3437, 0.035, 0
0.3437, 0.036, 0
0.3437, 0.037, 0
0.3437, 0.038, 0
0.3437, 0.039, 5
0.3437, 0.04, 5
0.3437, 0.041, 5
0.3437, 0.042, 5
0.3437, 0.043, 5
0.3437, 0.044, 5
0.3437, 0.045, 5
0.3437, 0.046, 5
0.3437, 0.047, 5
0.3437, 0.048, 5
0.3437, 0.049, 5
0.3437, 0.05, 5
0.3437, 0.051, 5
0.3437, 0.052, 5
0.3437, 0.053, 5
0.3437, 0.054, 5
0.3437, 0.055, 5
0.3437, 0.056, 5
0.3437, 0.057, 5
0.3437, 0.058, 5
0.3437, 0.059, 5
0.3438, 0.03, 0
0.3438, 0.031, 0
0.3438, 0.032, 0
0.3438, 0.033, 0
0.3438, 0.034, 0
0.3438, 0.035, 0
0.3438, 0.036, 0
0.3438, 0.037, 0
0.3438, 0.038, 0
0.3438, 0.039, 5
0.3438, 0.04, 5
0.3438, 0.041, 5
0.3438, 0.042, 5
0.3438, 0.043, 5
0.3438, 0.044, 5
0.3438, 0.045, 5
0.3438, 0.046, 5
0.3438, 0.047, 5
0.3438, 0.048, 5
0.3438, 0.049, 5
0.3438, 0.05, 5
0.3438, 0.051, 5
0.3438, 0.052, 5
0.3438, 0.053, 5
0.3438, 0.054, 5
0.3438, 0.055, 5
0.3438, 0.056, 5
0.3438, 0.057, 5
0.3438, 0.058, 5
0.3438, 0.059, 5
