0.3422, 0.03, -2.46365
0.3422, 0.031, -2.53146
0.3422, 0.032, -2.59136
0.3422, 0.033, -2.64333
0.3422, 0.034, -2.68738
0.3422, 0.035, -2.72352
0.3422, 0.036, -2.75173
0.3422, 0.037, -2.77203
0.3422, 0.038, -2.7844
0.3422, 0.039, -2.78885
0.3422, 0.04, -2.78539
0.3422, 0.041, -2.77401
0.3422, 0.042, 2.2453
0.3422, 0.043, 2.27252
0.3422, 0.044, 2.30767
0.3422, 0.045, 2.35073
0.3422, 0.046, 2.40171
0.3422, 0.047, 2.46062
0.3422, 0.048, 2.52744
0.3422, 0.049, 2.60218
0.3422, 0.05, 2.68485
0.3422, 0.051, 2.77543
0.3422, 0.052, 2.87393
0.3422, 0.053, 2.98035
0.3422, 0.054, 3.09469
0.3422, 0.055, 3.21695
0.3422, 0.056, 3.34714
0.3422, 0.057, 3.48524
0.3422, 0.058, 3.63126
0.3422, 0.059, 3.7852
0.3423, 0.03, -2.49145
0.3423, 0.031, -2.56166
0.3423, 0.032, -2.62367
0.3423, 0.033, -2.67748
0.3423, 0.034, -2.72309
0.3423, 0.035, -2.76051
0.3423, 0.036, -2.78972
0.3423, 0.037, -2.81073
0.3423, 0.038, -2.82354
0.3423, 0.039, -2.82815
0.3423, 0.04, -2.82457
0.3423, 0.041, -2.81278
0.3423, 0.042, 2.20721
0.3423, 0.043, 2.23539
0.3423, 0.044, 2.27178
0.3423, 0.045, 2.31637
0.3423, 0.046, 2.36915
0.3423, 0.047, 2.43014
0.3423, 0.048, 2.49932
0.3423, 0.049, 2.57671
0.3423, 0.05, 2.6623
0.3423, 0.051, 2.75608
0.3423, 0.052, 2.85807
0.3423, 0.053, 2.96825
0.3423, 0.054, 3.08663
0.3423, 0.055, 3.21322
0.3423, 0.056, 3.348
0.3423, 0.057, 3.49099
0.3423, 0.058, 3.64217
0.3423, 0.059, 3.80155
0.3424, 0.03, -2.51938
0.3424, 0.031, -2.59201
0.3424, 0.032, -2.65615
