0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0536058,0.00619085,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0565511,0.0416416,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0565248,0.0202591,0
0.056683,0.00323201,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0565544,0.0377319,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0678999,0.00831011,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0679793,0.0375582,0
0,0,0
0.135891,0.0579141,0
0,0,0
0,0,0
0.0678334,0.0495515,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0731799,0.00617955,0
0,0,0
0.0732087,0.0299356,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0731537,0.0354996,0
0,0,0
0,0,0
0.0814181,0.0522038,0
0.081458,0.0476066,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0814849,0.0358586,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0814083,0.0524632,0
0,0,0
0,0,0
0,0,0
0.0847358,0.0591199,0
0.169186,0.091142,0
0.16905,0.101301,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.082272,0.0520633,0
0,0,0
0.0822808,0.0266035,0
0.0822938,0.0516488,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0831119,0.062106,0
0,0,0
0,0,0
0,0,0
0,0,0
0.0829831,0.0641523,0
0,0,0
0,0,0
