0.0900689,1.125
0.0830516,1.125
0.0876599,1.125
0.0965342,1.125
0.0909342,1.125
0.0993438,1.125
0.0959399,1.125
0.0983177,1.125
0.105654,1.125
0.109676,1.125
0.111071,1.125
0.113966,1.125
0.121928,1.125
0.119142,1.125
0.0231996,0.0703125
0.118925,1.125
0.03865,0.0703125
0.122055,1.125
0.127346,1.125
0.124122,1.125
0.0987077,0.0703125
0.128452,1.125
0.132261,0.0703125
0.137869,1.125
0.10465,0.0703125
0.290616,0.0703125
0.132252,1.125
0.131107,0.0703125
0.253598,0.0703125
0.135397,1.125
0.149375,0.0703125
0.193147,0.0703125
0.143598,1.125
-0.0230215,0.0703125
0.11289,0.0703125
0.137862,1.125
-0.00308148,0.0703125
0.0367103,0.0703125
0.137585,1.125
0.120745,0.0703125
0.144688,1.125
0.277602,0.0703125
-0.0837448,0.0703125
0.13633,1.125
0.140063,0.0703125
-0.133909,0.0703125
0.144962,1.125
0.252223,0.0703125
-0.162209,0.0703125
0.154368,1.125
0.282048,0.0703125
-0.188218,0.0703125
0.14722,1.125
0.268366,0.0703125
-0.189723,0.0703125
0.156233,1.125
0.0100508,0.0703125
0.0936968,1.125
0.00572739,0.0703125
0.0953087,1.125
0.0267079,0.0703125
0.0987375,1.125
0.101202,1.125
0.0455808,0.0703125
0.101642,1.125
0.0629074,0.0703125
0.0966609,1.125
0.103245,1.125
0.0907998,0.0703125
0.108796,1.125
0.0455732,0.0703125
0.109822,1.125
0.129416,0.0703125
0.110953,1.125
-0.0245347,0.0703125
0.112694,1.125
0.175263,0.0703125
0.114673,1.125
0.203924,0.0703125
0.16598,0.0703125
0.114914,1.125
-0.0234115,0.0703125
0.119732,0.0703125
0.112591,1.125
0.30316,0.0703125
0.065676,0.0703125
0.106798,1.125
0.336525,0.0703125
0.0055891,0.0703125
0.114759,1.125
0.383329,0.0703125
0.1176,1.125
0.445654,0.0703125
-0.0786989,0.0703125
0.120845,1.125
0.476973,0.0703125
-0.105028,0.0703125
0.122658,1.125
0.0474997,0.0703125
-0.113522,0.0703125
0.118443,1.125
-0.0509961,0.0703125
-0.104091,0.0703125
0.117545,1.125
0.0231934,0.140625
-0.101295,0.0703125
-0.0767254,0.0703125
0.115388,1.125
0.118566,0.0703125
-0.0258479,0.0703125
0.124277,1.125
0.0270612,0.140625
0.071951,0.0703125
0.0484838,0.0703125
0.119802,1.125
0.0251008,0.140625
-0.150461,0.0703125
0.177289,0.0703125
0.115481,1.125
-0.137915,0.0703125
0.384417,0.0703125
0.117873,1.125
0.00563482,0.140625
-0.0994863,0.0703125
0.775103,0.0703125
0.118867,1.125
0.0605625,0.140625
-0.0126684,0.0703125
0.277579,0.0703125
0.119592,1.125
-0.0175939,0.0703125
0.069315,0.0703125
0.116604,1.125
0.00348073,0.140625
-0.0384589,0.0703125
-0.0219534,0.0703125
0.116663,1.125
0.0025666,0.140625
0.0832701,0.0703125
-0.0708722,0.0703125
0.117395,1.125
-0.0115415,0.140625
0.0920006,0.0703125
-0.0810851,0.0703125
0.11251,1.125
-0.0242934,0.140625
0.0186437,0.0703125
